inventory_id,film_id,store_id,last_update
1950,424,2,2006-02-15 05:09:17.0
1951,425,2,2006-02-15 05:09:17.0
1952,425,2,2006-02-15 05:09:17.0
1953,426,2,2006-02-15 05:09:17.0
1954,426,2,2006-02-15 05:09:17.0
1955,426,2,2006-02-15 05:09:17.0
1956,427,1,2006-02-15 05:09:17.0
1957,427,1,2006-02-15 05:09:17.0
1958,427,1,2006-02-15 05:09:17.0
1959,427,1,2006-02-15 05:09:17.0
1960,428,1,2006-02-15 05:09:17.0
1961,428,1,2006-02-15 05:09:17.0
1962,428,1,2006-02-15 05:09:17.0
1963,428,1,2006-02-15 05:09:17.0
1964,428,2,2006-02-15 05:09:17.0
1965,428,2,2006-02-15 05:09:17.0
1966,429,1,2006-02-15 05:09:17.0
1967,429,1,2006-02-15 05:09:17.0
1968,429,2,2006-02-15 05:09:17.0
1969,429,2,2006-02-15 05:09:17.0
1970,429,2,2006-02-15 05:09:17.0
1971,429,2,2006-02-15 05:09:17.0
1972,430,2,2006-02-15 05:09:17.0
1973,430,2,2006-02-15 05:09:17.0
1974,430,2,2006-02-15 05:09:17.0
1975,430,2,2006-02-15 05:09:17.0
1976,431,2,2006-02-15 05:09:17.0
1977,431,2,2006-02-15 05:09:17.0
1978,431,2,2006-02-15 05:09:17.0
1979,432,1,2006-02-15 05:09:17.0
1980,432,1,2006-02-15 05:09:17.0
1981,432,1,2006-02-15 05:09:17.0
1982,432,2,2006-02-15 05:09:17.0
1983,432,2,2006-02-15 05:09:17.0
1984,433,1,2006-02-15 05:09:17.0
1985,433,1,2006-02-15 05:09:17.0
1986,433,1,2006-02-15 05:09:17.0
1987,433,1,2006-02-15 05:09:17.0
1988,433,2,2006-02-15 05:09:17.0
1989,433,2,2006-02-15 05:09:17.0
1990,434,1,2006-02-15 05:09:17.0
1991,434,1,2006-02-15 05:09:17.0
1992,434,1,2006-02-15 05:09:17.0
1993,434,1,2006-02-15 05:09:17.0
1994,434,2,2006-02-15 05:09:17.0
1995,434,2,2006-02-15 05:09:17.0
1996,434,2,2006-02-15 05:09:17.0
1997,434,2,2006-02-15 05:09:17.0
1998,435,1,2006-02-15 05:09:17.0
1999,435,1,2006-02-15 05:09:17.0
2000,436,1,2006-02-15 05:09:17.0
2001,436,1,2006-02-15 05:09:17.0
2002,436,1,2006-02-15 05:09:17.0
2003,436,2,2006-02-15 05:09:17.0
2004,436,2,2006-02-15 05:09:17.0
2005,436,2,2006-02-15 05:09:17.0
2006,437,1,2006-02-15 05:09:17.0
2007,437,1,2006-02-15 05:09:17.0
2008,437,2,2006-02-15 05:09:17.0
2009,437,2,2006-02-15 05:09:17.0
2010,437,2,2006-02-15 05:09:17.0
2011,437,2,2006-02-15 05:09:17.0
2012,438,1,2006-02-15 05:09:17.0
2013,438,1,2006-02-15 05:09:17.0
2014,438,2,2006-02-15 05:09:17.0
2015,438,2,2006-02-15 05:09:17.0
2016,438,2,2006-02-15 05:09:17.0
2017,439,1,2006-02-15 05:09:17.0
2018,439,1,2006-02-15 05:09:17.0
2019,439,1,2006-02-15 05:09:17.0
2020,439,1,2006-02-15 05:09:17.0
2021,439,2,2006-02-15 05:09:17.0
2022,439,2,2006-02-15 05:09:17.0
2023,440,1,2006-02-15 05:09:17.0
2024,440,1,2006-02-15 05:09:17.0
2025,440,2,2006-02-15 05:09:17.0
2026,440,2,2006-02-15 05:09:17.0
2027,441,1,2006-02-15 05:09:17.0
2028,441,1,2006-02-15 05:09:17.0
2029,442,1,2006-02-15 05:09:17.0
2030,442,1,2006-02-15 05:09:17.0
2031,442,1,2006-02-15 05:09:17.0
2032,443,1,2006-02-15 05:09:17.0
2033,443,1,2006-02-15 05:09:17.0
2034,443,1,2006-02-15 05:09:17.0
2035,443,2,2006-02-15 05:09:17.0
2036,443,2,2006-02-15 05:09:17.0
2037,443,2,2006-02-15 05:09:17.0
2038,443,2,2006-02-15 05:09:17.0
2039,444,1,2006-02-15 05:09:17.0
2040,444,1,2006-02-15 05:09:17.0
2041,444,1,2006-02-15 05:09:17.0
2042,444,1,2006-02-15 05:09:17.0
2043,444,2,2006-02-15 05:09:17.0
2044,444,2,2006-02-15 05:09:17.0
2045,444,2,2006-02-15 05:09:17.0
2046,444,2,2006-02-15 05:09:17.0
2047,445,1,2006-02-15 05:09:17.0
2048,445,1,2006-02-15 05:09:17.0
2049,445,1,2006-02-15 05:09:17.0
2050,445,2,2006-02-15 05:09:17.0
2051,445,2,2006-02-15 05:09:17.0
2052,445,2,2006-02-15 05:09:17.0
2053,446,1,2006-02-15 05:09:17.0
2054,446,1,2006-02-15 05:09:17.0
2055,446,2,2006-02-15 05:09:17.0
2056,446,2,2006-02-15 05:09:17.0
2057,447,1,2006-02-15 05:09:17.0
2058,447,1,2006-02-15 05:09:17.0
2059,447,1,2006-02-15 05:09:17.0
2060,447,1,2006-02-15 05:09:17.0
2061,447,2,2006-02-15 05:09:17.0
2062,447,2,2006-02-15 05:09:17.0
2063,447,2,2006-02-15 05:09:17.0
2064,448,1,2006-02-15 05:09:17.0
2065,448,1,2006-02-15 05:09:17.0
2066,448,2,2006-02-15 05:09:17.0
2067,448,2,2006-02-15 05:09:17.0
2068,448,2,2006-02-15 05:09:17.0
2069,449,2,2006-02-15 05:09:17.0
2070,449,2,2006-02-15 05:09:17.0
2071,449,2,2006-02-15 05:09:17.0
2072,449,2,2006-02-15 05:09:17.0
2073,450,1,2006-02-15 05:09:17.0
2074,450,1,2006-02-15 05:09:17.0
2075,450,1,2006-02-15 05:09:17.0
2076,450,2,2006-02-15 05:09:17.0
2077,450,2,2006-02-15 05:09:17.0
2078,450,2,2006-02-15 05:09:17.0
2079,450,2,2006-02-15 05:09:17.0
2080,451,1,2006-02-15 05:09:17.0
2081,451,1,2006-02-15 05:09:17.0
2082,451,2,2006-02-15 05:09:17.0
2083,451,2,2006-02-15 05:09:17.0
2084,451,2,2006-02-15 05:09:17.0
2085,452,2,2006-02-15 05:09:17.0
2086,452,2,2006-02-15 05:09:17.0
2087,452,2,2006-02-15 05:09:17.0
2088,452,2,2006-02-15 05:09:17.0
2089,453,1,2006-02-15 05:09:17.0
2090,453,1,2006-02-15 05:09:17.0
2091,453,1,2006-02-15 05:09:17.0
2092,453,2,2006-02-15 05:09:17.0
2093,453,2,2006-02-15 05:09:17.0
2094,454,1,2006-02-15 05:09:17.0
2095,454,1,2006-02-15 05:09:17.0
2096,455,1,2006-02-15 05:09:17.0
2097,455,1,2006-02-15 05:09:17.0
2098,455,1,2006-02-15 05:09:17.0
2099,455,1,2006-02-15 05:09:17.0
2100,456,1,2006-02-15 05:09:17.0
2101,456,1,2006-02-15 05:09:17.0
2102,456,2,2006-02-15 05:09:17.0
2103,456,2,2006-02-15 05:09:17.0
2104,456,2,2006-02-15 05:09:17.0
2105,456,2,2006-02-15 05:09:17.0
2106,457,1,2006-02-15 05:09:17.0
2107,457,1,2006-02-15 05:09:17.0
2108,457,2,2006-02-15 05:09:17.0
2109,457,2,2006-02-15 05:09:17.0
2110,457,2,2006-02-15 05:09:17.0
2111,457,2,2006-02-15 05:09:17.0
2112,458,1,2006-02-15 05:09:17.0
2113,458,1,2006-02-15 05:09:17.0
2114,458,2,2006-02-15 05:09:17.0
2115,458,2,2006-02-15 05:09:17.0
2116,458,2,2006-02-15 05:09:17.0
2117,458,2,2006-02-15 05:09:17.0
2118,459,2,2006-02-15 05:09:17.0
2119,459,2,2006-02-15 05:09:17.0
2120,460,1,2006-02-15 05:09:17.0
2121,460,1,2006-02-15 05:09:17.0
2122,460,1,2006-02-15 05:09:17.0
2123,460,1,2006-02-15 05:09:17.0
2124,460,2,2006-02-15 05:09:17.0
2125,460,2,2006-02-15 05:09:17.0
2126,460,2,2006-02-15 05:09:17.0
2127,460,2,2006-02-15 05:09:17.0
2128,461,1,2006-02-15 05:09:17.0
2129,461,1,2006-02-15 05:09:17.0
2130,461,2,2006-02-15 05:09:17.0
2131,461,2,2006-02-15 05:09:17.0
2132,461,2,2006-02-15 05:09:17.0
2133,461,2,2006-02-15 05:09:17.0
2134,462,1,2006-02-15 05:09:17.0
2135,462,1,2006-02-15 05:09:17.0
2136,462,2,2006-02-15 05:09:17.0
2137,462,2,2006-02-15 05:09:17.0
2138,462,2,2006-02-15 05:09:17.0
2139,463,1,2006-02-15 05:09:17.0
2140,463,1,2006-02-15 05:09:17.0
2141,463,1,2006-02-15 05:09:17.0
2142,463,2,2006-02-15 05:09:17.0
2143,463,2,2006-02-15 05:09:17.0
2144,464,1,2006-02-15 05:09:17.0
2145,464,1,2006-02-15 05:09:17.0
2146,464,1,2006-02-15 05:09:17.0
2147,464,1,2006-02-15 05:09:17.0
2148,464,2,2006-02-15 05:09:17.0
2149,464,2,2006-02-15 05:09:17.0
2150,464,2,2006-02-15 05:09:17.0
2151,465,1,2006-02-15 05:09:17.0
2152,465,1,2006-02-15 05:09:17.0
2153,465,2,2006-02-15 05:09:17.0
2154,465,2,2006-02-15 05:09:17.0
2155,465,2,2006-02-15 05:09:17.0
2156,466,1,2006-02-15 05:09:17.0
2157,466,1,2006-02-15 05:09:17.0
2158,467,1,2006-02-15 05:09:17.0
2159,467,1,2006-02-15 05:09:17.0
2160,467,1,2006-02-15 05:09:17.0
2161,467,1,2006-02-15 05:09:17.0
2162,467,2,2006-02-15 05:09:17.0
2163,467,2,2006-02-15 05:09:17.0
2164,467,2,2006-02-15 05:09:17.0
2165,468,1,2006-02-15 05:09:17.0
2166,468,1,2006-02-15 05:09:17.0
2167,468,1,2006-02-15 05:09:17.0
2168,468,1,2006-02-15 05:09:17.0
2169,468,2,2006-02-15 05:09:17.0
2170,468,2,2006-02-15 05:09:17.0
2171,468,2,2006-02-15 05:09:17.0
2172,468,2,2006-02-15 05:09:17.0
2173,469,2,2006-02-15 05:09:17.0
2174,469,2,2006-02-15 05:09:17.0
2175,469,2,2006-02-15 05:09:17.0
2176,470,1,2006-02-15 05:09:17.0
2177,470,1,2006-02-15 05:09:17.0
2178,471,1,2006-02-15 05:09:17.0
2179,471,1,2006-02-15 05:09:17.0
2180,471,1,2006-02-15 05:09:17.0
2181,471,2,2006-02-15 05:09:17.0
2182,471,2,2006-02-15 05:09:17.0
2183,471,2,2006-02-15 05:09:17.0
2184,471,2,2006-02-15 05:09:17.0
2185,472,2,2006-02-15 05:09:17.0
2186,472,2,2006-02-15 05:09:17.0
2187,473,1,2006-02-15 05:09:17.0
2188,473,1,2006-02-15 05:09:17.0
2189,473,2,2006-02-15 05:09:17.0
2190,473,2,2006-02-15 05:09:17.0
2191,473,2,2006-02-15 05:09:17.0
2192,474,2,2006-02-15 05:09:17.0
2193,474,2,2006-02-15 05:09:17.0
2194,474,2,2006-02-15 05:09:17.0
2195,474,2,2006-02-15 05:09:17.0
2196,475,2,2006-02-15 05:09:17.0
2197,475,2,2006-02-15 05:09:17.0
2198,476,1,2006-02-15 05:09:17.0
2199,476,1,2006-02-15 05:09:17.0
2200,476,1,2006-02-15 05:09:17.0
2201,476,2,2006-02-15 05:09:17.0
2202,476,2,2006-02-15 05:09:17.0
2203,476,2,2006-02-15 05:09:17.0
2204,476,2,2006-02-15 05:09:17.0
2205,477,2,2006-02-15 05:09:17.0
2206,477,2,2006-02-15 05:09:17.0
2207,477,2,2006-02-15 05:09:17.0
2208,478,1,2006-02-15 05:09:17.0
2209,478,1,2006-02-15 05:09:17.0
2210,478,2,2006-02-15 05:09:17.0
2211,478,2,2006-02-15 05:09:17.0
2212,478,2,2006-02-15 05:09:17.0
2213,479,1,2006-02-15 05:09:17.0
2214,479,1,2006-02-15 05:09:17.0
2215,479,2,2006-02-15 05:09:17.0
2216,479,2,2006-02-15 05:09:17.0
2217,479,2,2006-02-15 05:09:17.0
2218,480,1,2006-02-15 05:09:17.0
2219,480,1,2006-02-15 05:09:17.0
2220,480,2,2006-02-15 05:09:17.0
2221,480,2,2006-02-15 05:09:17.0
2222,481,1,2006-02-15 05:09:17.0
2223,481,1,2006-02-15 05:09:17.0
2224,481,1,2006-02-15 05:09:17.0
2225,481,2,2006-02-15 05:09:17.0
2226,481,2,2006-02-15 05:09:17.0
2227,481,2,2006-02-15 05:09:17.0
2228,482,1,2006-02-15 05:09:17.0
2229,482,1,2006-02-15 05:09:17.0
2230,482,1,2006-02-15 05:09:17.0
2231,483,1,2006-02-15 05:09:17.0
2232,483,1,2006-02-15 05:09:17.0
2233,483,1,2006-02-15 05:09:17.0
2234,483,2,2006-02-15 05:09:17.0
2235,483,2,2006-02-15 05:09:17.0
2236,484,1,2006-02-15 05:09:17.0
2237,484,1,2006-02-15 05:09:17.0
2238,484,1,2006-02-15 05:09:17.0
2239,484,1,2006-02-15 05:09:17.0
2240,484,2,2006-02-15 05:09:17.0
2241,484,2,2006-02-15 05:09:17.0
2242,484,2,2006-02-15 05:09:17.0
2243,485,2,2006-02-15 05:09:17.0
2244,485,2,2006-02-15 05:09:17.0
2245,485,2,2006-02-15 05:09:17.0
2246,486,1,2006-02-15 05:09:17.0
2247,486,1,2006-02-15 05:09:17.0
2248,486,1,2006-02-15 05:09:17.0
2249,486,1,2006-02-15 05:09:17.0
2250,486,2,2006-02-15 05:09:17.0
2251,486,2,2006-02-15 05:09:17.0
2252,487,2,2006-02-15 05:09:17.0
2253,487,2,2006-02-15 05:09:17.0
2254,487,2,2006-02-15 05:09:17.0
2255,488,1,2006-02-15 05:09:17.0
2256,488,1,2006-02-15 05:09:17.0
2257,488,2,2006-02-15 05:09:17.0
2258,488,2,2006-02-15 05:09:17.0
2259,488,2,2006-02-15 05:09:17.0
2260,489,1,2006-02-15 05:09:17.0
2261,489,1,2006-02-15 05:09:17.0
2262,489,1,2006-02-15 05:09:17.0
2263,489,1,2006-02-15 05:09:17.0
2264,489,2,2006-02-15 05:09:17.0
2265,489,2,2006-02-15 05:09:17.0
2266,489,2,2006-02-15 05:09:17.0
2267,489,2,2006-02-15 05:09:17.0
2268,490,1,2006-02-15 05:09:17.0
2269,490,1,2006-02-15 05:09:17.0
2270,491,1,2006-02-15 05:09:17.0
2271,491,1,2006-02-15 05:09:17.0
2272,491,2,2006-02-15 05:09:17.0
2273,491,2,2006-02-15 05:09:17.0
2274,491,2,2006-02-15 05:09:17.0
2275,491,2,2006-02-15 05:09:17.0
2276,492,1,2006-02-15 05:09:17.0
2277,492,1,2006-02-15 05:09:17.0
2278,493,2,2006-02-15 05:09:17.0
2279,493,2,2006-02-15 05:09:17.0
2280,493,2,2006-02-15 05:09:17.0
2281,494,1,2006-02-15 05:09:17.0
2282,494,1,2006-02-15 05:09:17.0
2283,494,1,2006-02-15 05:09:17.0
2284,494,1,2006-02-15 05:09:17.0
2285,494,2,2006-02-15 05:09:17.0
2286,494,2,2006-02-15 05:09:17.0
2287,496,1,2006-02-15 05:09:17.0
2288,496,1,2006-02-15 05:09:17.0
2289,496,2,2006-02-15 05:09:17.0
2290,496,2,2006-02-15 05:09:17.0
2291,496,2,2006-02-15 05:09:17.0
2292,498,1,2006-02-15 05:09:17.0
2293,498,1,2006-02-15 05:09:17.0
2294,499,1,2006-02-15 05:09:17.0
2295,499,1,2006-02-15 05:09:17.0
2296,500,1,2006-02-15 05:09:17.0
2297,500,1,2006-02-15 05:09:17.0
2298,500,1,2006-02-15 05:09:17.0
2299,500,1,2006-02-15 05:09:17.0
2300,500,2,2006-02-15 05:09:17.0
2301,500,2,2006-02-15 05:09:17.0
2302,500,2,2006-02-15 05:09:17.0
2303,500,2,2006-02-15 05:09:17.0
2304,501,1,2006-02-15 05:09:17.0
2305,501,1,2006-02-15 05:09:17.0
2306,501,1,2006-02-15 05:09:17.0
2307,501,2,2006-02-15 05:09:17.0
2308,501,2,2006-02-15 05:09:17.0
2309,502,1,2006-02-15 05:09:17.0
2310,502,1,2006-02-15 05:09:17.0
2311,502,1,2006-02-15 05:09:17.0
2312,502,1,2006-02-15 05:09:17.0
2313,502,2,2006-02-15 05:09:17.0
2314,502,2,2006-02-15 05:09:17.0
2315,502,2,2006-02-15 05:09:17.0
2316,503,1,2006-02-15 05:09:17.0
2317,503,1,2006-02-15 05:09:17.0
2318,503,1,2006-02-15 05:09:17.0
2319,504,1,2006-02-15 05:09:17.0
2320,504,1,2006-02-15 05:09:17.0
2321,504,1,2006-02-15 05:09:17.0
2322,504,1,2006-02-15 05:09:17.0
2323,504,2,2006-02-15 05:09:17.0
2324,504,2,2006-02-15 05:09:17.0
2325,505,2,2006-02-15 05:09:17.0
2326,505,2,2006-02-15 05:09:17.0
2327,505,2,2006-02-15 05:09:17.0
2328,505,2,2006-02-15 05:09:17.0
2329,506,1,2006-02-15 05:09:17.0
2330,506,1,2006-02-15 05:09:17.0
2331,506,1,2006-02-15 05:09:17.0
2332,506,1,2006-02-15 05:09:17.0
2333,506,2,2006-02-15 05:09:17.0
2334,506,2,2006-02-15 05:09:17.0
2335,507,2,2006-02-15 05:09:17.0
2336,507,2,2006-02-15 05:09:17.0
2337,508,2,2006-02-15 05:09:17.0
2338,508,2,2006-02-15 05:09:17.0
2339,508,2,2006-02-15 05:09:17.0
2340,509,2,2006-02-15 05:09:17.0
2341,509,2,2006-02-15 05:09:17.0
2342,509,2,2006-02-15 05:09:17.0
2343,510,1,2006-02-15 05:09:17.0
2344,510,1,2006-02-15 05:09:17.0
2345,510,1,2006-02-15 05:09:17.0
2346,510,1,2006-02-15 05:09:17.0
2347,511,1,2006-02-15 05:09:17.0
2348,511,1,2006-02-15 05:09:17.0
2349,511,2,2006-02-15 05:09:17.0
2350,511,2,2006-02-15 05:09:17.0
2351,511,2,2006-02-15 05:09:17.0
2352,512,1,2006-02-15 05:09:17.0
2353,512,1,2006-02-15 05:09:17.0
2354,512,2,2006-02-15 05:09:17.0
2355,512,2,2006-02-15 05:09:17.0
2356,512,2,2006-02-15 05:09:17.0
2357,512,2,2006-02-15 05:09:17.0
2358,513,2,2006-02-15 05:09:17.0
2359,513,2,2006-02-15 05:09:17.0
2360,514,1,2006-02-15 05:09:17.0
2361,514,1,2006-02-15 05:09:17.0
2362,514,2,2006-02-15 05:09:17.0
2363,514,2,2006-02-15 05:09:17.0
2364,514,2,2006-02-15 05:09:17.0
2365,514,2,2006-02-15 05:09:17.0
2366,515,2,2006-02-15 05:09:17.0
2367,515,2,2006-02-15 05:09:17.0
2368,516,2,2006-02-15 05:09:17.0
2369,516,2,2006-02-15 05:09:17.0
2370,516,2,2006-02-15 05:09:17.0
2371,517,2,2006-02-15 05:09:17.0
2372,517,2,2006-02-15 05:09:17.0
2373,518,1,2006-02-15 05:09:17.0
2374,518,1,2006-02-15 05:09:17.0
2375,518,2,2006-02-15 05:09:17.0
2376,518,2,2006-02-15 05:09:17.0
2377,518,2,2006-02-15 05:09:17.0
2378,518,2,2006-02-15 05:09:17.0
2379,519,2,2006-02-15 05:09:17.0
2380,519,2,2006-02-15 05:09:17.0
2381,519,2,2006-02-15 05:09:17.0
2382,519,2,2006-02-15 05:09:17.0
2383,520,1,2006-02-15 05:09:17.0
2384,520,1,2006-02-15 05:09:17.0
2385,521,1,2006-02-15 05:09:17.0
2386,521,1,2006-02-15 05:09:17.0
2387,521,1,2006-02-15 05:09:17.0
2388,521,1,2006-02-15 05:09:17.0
2389,521,2,2006-02-15 05:09:17.0
2390,521,2,2006-02-15 05:09:17.0
2391,521,2,2006-02-15 05:09:17.0
2392,522,2,2006-02-15 05:09:17.0
2393,522,2,2006-02-15 05:09:17.0
2394,523,1,2006-02-15 05:09:17.0
2395,523,1,2006-02-15 05:09:17.0
2396,524,1,2006-02-15 05:09:17.0
2397,524,1,2006-02-15 05:09:17.0
2398,524,2,2006-02-15 05:09:17.0
2399,524,2,2006-02-15 05:09:17.0
2400,524,2,2006-02-15 05:09:17.0
2401,524,2,2006-02-15 05:09:17.0
2402,525,1,2006-02-15 05:09:17.0
2403,525,1,2006-02-15 05:09:17.0
2404,525,1,2006-02-15 05:09:17.0
2405,525,1,2006-02-15 05:09:17.0
2406,525,2,2006-02-15 05:09:17.0
2407,525,2,2006-02-15 05:09:17.0
2408,525,2,2006-02-15 05:09:17.0
2409,525,2,2006-02-15 05:09:17.0
2410,526,2,2006-02-15 05:09:17.0
2411,526,2,2006-02-15 05:09:17.0
2412,526,2,2006-02-15 05:09:17.0
2413,526,2,2006-02-15 05:09:17.0
2414,527,1,2006-02-15 05:09:17.0
2415,527,1,2006-02-15 05:09:17.0
2416,527,2,2006-02-15 05:09:17.0
2417,527,2,2006-02-15 05:09:17.0
2418,527,2,2006-02-15 05:09:17.0
2419,527,2,2006-02-15 05:09:17.0
2420,528,1,2006-02-15 05:09:17.0
2421,528,1,2006-02-15 05:09:17.0
2422,528,1,2006-02-15 05:09:17.0
2423,529,1,2006-02-15 05:09:17.0
2424,529,1,2006-02-15 05:09:17.0
2425,529,1,2006-02-15 05:09:17.0
2426,529,1,2006-02-15 05:09:17.0
2427,530,1,2006-02-15 05:09:17.0
2428,530,1,2006-02-15 05:09:17.0
2429,530,1,2006-02-15 05:09:17.0
2430,531,1,2006-02-15 05:09:17.0
2431,531,1,2006-02-15 05:09:17.0
2432,531,1,2006-02-15 05:09:17.0
2433,531,1,2006-02-15 05:09:17.0
2434,531,2,2006-02-15 05:09:17.0
2435,531,2,2006-02-15 05:09:17.0
2436,531,2,2006-02-15 05:09:17.0
2437,531,2,2006-02-15 05:09:17.0
2438,532,2,2006-02-15 05:09:17.0
2439,532,2,2006-02-15 05:09:17.0
2440,532,2,2006-02-15 05:09:17.0
2441,532,2,2006-02-15 05:09:17.0
2442,533,1,2006-02-15 05:09:17.0
2443,533,1,2006-02-15 05:09:17.0
2444,533,1,2006-02-15 05:09:17.0
2445,534,1,2006-02-15 05:09:17.0
2446,534,1,2006-02-15 05:09:17.0
2447,534,2,2006-02-15 05:09:17.0
2448,534,2,2006-02-15 05:09:17.0
2449,534,2,2006-02-15 05:09:17.0
2450,535,1,2006-02-15 05:09:17.0
2451,535,1,2006-02-15 05:09:17.0
2452,535,1,2006-02-15 05:09:17.0
2453,535,1,2006-02-15 05:09:17.0
2454,536,1,2006-02-15 05:09:17.0
2455,536,1,2006-02-15 05:09:17.0
2456,536,1,2006-02-15 05:09:17.0
2457,536,2,2006-02-15 05:09:17.0
2458,536,2,2006-02-15 05:09:17.0
2459,537,2,2006-02-15 05:09:17.0
2460,537,2,2006-02-15 05:09:17.0
2461,537,2,2006-02-15 05:09:17.0
2462,538,2,2006-02-15 05:09:17.0
2463,538,2,2006-02-15 05:09:17.0
2464,538,2,2006-02-15 05:09:17.0
2465,539,1,2006-02-15 05:09:17.0
2466,539,1,2006-02-15 05:09:17.0
2467,540,1,2006-02-15 05:09:17.0
2468,540,1,2006-02-15 05:09:17.0
2469,540,1,2006-02-15 05:09:17.0
2470,541,2,2006-02-15 05:09:17.0
2471,541,2,2006-02-15 05:09:17.0
2472,542,1,2006-02-15 05:09:17.0
2473,542,1,2006-02-15 05:09:17.0
2474,542,1,2006-02-15 05:09:17.0
2475,542,1,2006-02-15 05:09:17.0
2476,542,2,2006-02-15 05:09:17.0
2477,542,2,2006-02-15 05:09:17.0
2478,543,1,2006-02-15 05:09:17.0
2479,543,1,2006-02-15 05:09:17.0
2480,544,1,2006-02-15 05:09:17.0
2481,544,1,2006-02-15 05:09:17.0
2482,544,2,2006-02-15 05:09:17.0
2483,544,2,2006-02-15 05:09:17.0
2484,545,1,2006-02-15 05:09:17.0
2485,545,1,2006-02-15 05:09:17.0
2486,545,1,2006-02-15 05:09:17.0
2487,545,1,2006-02-15 05:09:17.0
2488,545,2,2006-02-15 05:09:17.0
2489,545,2,2006-02-15 05:09:17.0
2490,546,2,2006-02-15 05:09:17.0
2491,546,2,2006-02-15 05:09:17.0
2492,546,2,2006-02-15 05:09:17.0
2493,546,2,2006-02-15 05:09:17.0
2494,547,2,2006-02-15 05:09:17.0
2495,547,2,2006-02-15 05:09:17.0
2496,548,1,2006-02-15 05:09:17.0
2497,548,1,2006-02-15 05:09:17.0
2498,549,1,2006-02-15 05:09:17.0
2499,549,1,2006-02-15 05:09:17.0
2500,549,2,2006-02-15 05:09:17.0
2501,549,2,2006-02-15 05:09:17.0
2502,550,1,2006-02-15 05:09:17.0
2503,550,1,2006-02-15 05:09:17.0
2504,550,1,2006-02-15 05:09:17.0
2505,551,1,2006-02-15 05:09:17.0
2506,551,1,2006-02-15 05:09:17.0
2507,551,1,2006-02-15 05:09:17.0
2508,551,2,2006-02-15 05:09:17.0
2509,551,2,2006-02-15 05:09:17.0
2510,551,2,2006-02-15 05:09:17.0
2511,552,2,2006-02-15 05:09:17.0
2512,552,2,2006-02-15 05:09:17.0
2513,552,2,2006-02-15 05:09:17.0
2514,552,2,2006-02-15 05:09:17.0
2515,553,2,2006-02-15 05:09:17.0
2516,553,2,2006-02-15 05:09:17.0
2517,553,2,2006-02-15 05:09:17.0
2518,554,1,2006-02-15 05:09:17.0
2519,554,1,2006-02-15 05:09:17.0
2520,554,1,2006-02-15 05:09:17.0
2521,554,1,2006-02-15 05:09:17.0
2522,554,2,2006-02-15 05:09:17.0
2523,554,2,2006-02-15 05:09:17.0
2524,554,2,2006-02-15 05:09:17.0
2525,555,1,2006-02-15 05:09:17.0
2526,555,1,2006-02-15 05:09:17.0
2527,555,1,2006-02-15 05:09:17.0
2528,555,2,2006-02-15 05:09:17.0
2529,555,2,2006-02-15 05:09:17.0
2530,555,2,2006-02-15 05:09:17.0
2531,555,2,2006-02-15 05:09:17.0
2532,556,1,2006-02-15 05:09:17.0
2533,556,1,2006-02-15 05:09:17.0
2534,556,1,2006-02-15 05:09:17.0
2535,556,2,2006-02-15 05:09:17.0
2536,556,2,2006-02-15 05:09:17.0
2537,556,2,2006-02-15 05:09:17.0
2538,556,2,2006-02-15 05:09:17.0
2539,557,1,2006-02-15 05:09:17.0
2540,557,1,2006-02-15 05:09:17.0
2541,557,2,2006-02-15 05:09:17.0
2542,557,2,2006-02-15 05:09:17.0
2543,557,2,2006-02-15 05:09:17.0
2544,558,2,2006-02-15 05:09:17.0
2545,558,2,2006-02-15 05:09:17.0
2546,559,1,2006-02-15 05:09:17.0
2547,559,1,2006-02-15 05:09:17.0
2548,559,1,2006-02-15 05:09:17.0
2549,559,1,2006-02-15 05:09:17.0
2550,559,2,2006-02-15 05:09:17.0
2551,559,2,2006-02-15 05:09:17.0
2552,559,2,2006-02-15 05:09:17.0
2553,559,2,2006-02-15 05:09:17.0
2554,560,1,2006-02-15 05:09:17.0
2555,560,1,2006-02-15 05:09:17.0
2556,560,1,2006-02-15 05:09:17.0
2557,560,2,2006-02-15 05:09:17.0
2558,560,2,2006-02-15 05:09:17.0
2559,561,1,2006-02-15 05:09:17.0
2560,561,1,2006-02-15 05:09:17.0
2561,561,1,2006-02-15 05:09:17.0
2562,561,1,2006-02-15 05:09:17.0
2563,562,1,2006-02-15 05:09:17.0
2564,562,1,2006-02-15 05:09:17.0
2565,562,1,2006-02-15 05:09:17.0
2566,562,1,2006-02-15 05:09:17.0
2567,562,2,2006-02-15 05:09:17.0
2568,562,2,2006-02-15 05:09:17.0
2569,563,1,2006-02-15 05:09:17.0
2570,563,1,2006-02-15 05:09:17.0
2571,563,1,2006-02-15 05:09:17.0
2572,563,1,2006-02-15 05:09:17.0
2573,563,2,2006-02-15 05:09:17.0
2574,563,2,2006-02-15 05:09:17.0
2575,563,2,2006-02-15 05:09:17.0
2576,564,2,2006-02-15 05:09:17.0
2577,564,2,2006-02-15 05:09:17.0
2578,564,2,2006-02-15 05:09:17.0
2579,565,1,2006-02-15 05:09:17.0
2580,565,1,2006-02-15 05:09:17.0
2581,566,1,2006-02-15 05:09:17.0
2582,566,1,2006-02-15 05:09:17.0
2583,567,1,2006-02-15 05:09:17.0
2584,567,1,2006-02-15 05:09:17.0
